ids,pred_status
156203,0
156207,0
156208,0
156210,0
156213,0
156216,0
156225,0
156226,0
156232,0
156234,0
156239,0
156242,0
156243,0
156244,0
156247,0
156248,0
156252,0
156259,0
156260,0
156262,0
156266,0
156272,0
156273,0
156276,0
156279,0
156280,0
156284,0
156288,0
156289,0
156290,0
156291,0
156292,0
156293,0
156294,0
156298,0
156302,0
156303,0
156304,0
156305,0
156306,1
156308,0
156313,0
156315,0
156316,0
156319,0
156321,0
156322,0
156326,0
156328,0
156331,0
156338,0
156340,0
156342,0
156343,0
156349,0
156353,0
156356,0
156359,0
156361,0
156362,0
156366,0
156367,0
156368,0
156369,0
156374,0
156384,0
156386,0
156388,0
156392,0
156397,0
156398,0
156399,0
156400,0
156401,0
156403,0
156404,0
156408,0
156415,0
156416,0
156417,0
156420,0
156422,0
156424,0
156427,0
156428,0
156429,0
156433,0
156435,0
156437,0
156442,0
156447,0
156451,0
156453,0
156457,0
156458,0
156460,0
156462,0
156464,0
156465,0
156466,0
156471,0
156472,0
156476,0
156481,0
156482,0
156485,0
156492,0
156493,0
156494,0
156498,0
156500,0
156501,0
156502,0
156504,0
156508,0
156512,0
156518,0
156520,0
156521,0
156522,0
156523,0
156524,0
156526,0
156527,0
156530,0
156532,0
156533,0
156534,0
156536,0
156537,0
156541,0
156543,0
156545,0
156546,0
156548,0
156549,0
156550,1
156551,0
156552,0
156553,0
156554,0
156558,0
156559,0
156562,0
156563,0
156564,1
156568,0
156569,0
156572,0
156574,0
156577,0
156578,0
156588,0
156589,0
156590,0
156594,0
156595,0
156596,0
156599,0
156600,0
156601,0
156602,0
156605,0
156608,0
156609,0
156610,0
156611,0
156612,0
156614,0
156618,0
156623,0
156629,0
156630,0
156635,0
156636,0
156637,0
156640,0
156642,0
156643,0
156647,0
156650,0
156651,0
156653,0
156659,0
156661,0
156663,0
156665,0
156667,0
156670,0
156672,0
156675,0
156679,0
156684,0
156685,0
156686,0
156690,0
156694,0
156697,0
156699,0
156700,0
156701,0
156703,0
156706,0
156707,0
156712,0
156718,0
156719,0
156720,0
156722,0
156726,0
156729,0
156730,0
156731,0
156733,0
156736,0
156737,0
156740,0
156743,0
156746,0
156747,0
156748,0
156750,0
156751,0
156752,0
156758,0
156762,0
156763,0
156764,0
156765,0
156768,0
156770,0
156771,0
156772,0
156776,0
156780,0
156781,0
156785,0
156787,0
156788,0
156789,0
156791,0
156794,0
156796,0
156797,0
156798,0
156800,0
156805,0
156810,0
156812,0
156816,0
156818,0
156819,0
156820,0
156821,0
156823,0
156826,0
156830,0
156838,0
156845,0
156846,0
156855,0
156856,0
156860,0
156861,0
156862,0
156863,0
156866,0
156867,0
156869,0
156870,0
156871,0
156873,0
156874,0
156875,0
156876,0
156878,0
156881,0
156883,0
156885,0
156887,0
156889,0
156890,0
156891,0
156893,0
156896,0
156900,0
156902,0
156905,0
156906,0
156907,0
156909,0
156918,0
156920,0
156923,0
156925,0
156926,0
156928,0
156930,0
156932,0
156933,0
156934,0
156935,0
156937,0
156941,0
156943,0
156945,0
156946,0
156947,0
156950,0
156953,0
156954,0
156955,0
156956,0
156959,0
156961,0
156966,0
156968,0
156971,0
156973,0
156974,0
156980,0
156981,0
156982,0
156983,0
156984,0
156987,0
156988,0
156990,0
156994,0
156996,0
157001,0
157006,0
157007,0
157009,0
157014,0
157022,0
157029,0
157031,0
157034,0
157038,0
157039,0
157041,0
157047,0
157048,0
157049,0
157050,0
157053,0
157054,0
157055,0
157056,0
157060,0
157064,0
157065,0
157066,0
157070,0
157071,0
157073,0
157074,0
157077,0
157078,0
157079,0
157081,0
157082,0
157083,0
157089,0
157092,0
157093,0
157094,0
157095,0
157096,0
157100,0
157103,0
157104,0
157105,0
157106,0
157107,0
157108,0
157109,0
157110,0
157111,0
157113,0
157116,0
157117,0
157118,0
157119,0
157120,0
157121,0
157123,0
157124,0
157125,0
157127,0
157128,0
157131,0
157134,0
157135,0
157137,0
157138,0
157140,0
157144,0
157149,0
157155,0
157161,0
157164,0
157167,0
157168,0
157169,0
157173,0
157178,0
157179,0
157180,0
157184,0
157186,0
157188,0
157208,0
157210,0
157211,0
157212,0
157214,0
157216,0
157219,0
157220,0
157221,0
157224,0
157228,0
157232,0
157236,0
157238,0
157239,0
157240,0
157243,0
157246,0
157251,0
157255,0
157256,0
157257,0
157258,0
157259,0
157268,0
157271,0
157272,0
157273,0
157275,0
157278,0
157279,0
157280,0
157282,0
157284,0
157285,0
157288,0
157289,0
157291,0
157292,0
157293,0
157296,0
157297,0
157298,0
157300,0
157304,0
157305,0
157306,0
157307,0
157308,0
157309,0
157311,0
157312,1
157315,0
157316,0
157319,0
157324,0
157325,0
157326,1
157328,0
157329,0
157330,0
157336,0
157337,0
157338,0
157339,0
157341,0
157342,0
157347,0
157349,0
157353,0
157354,0
157356,1
157359,0
157360,0
157362,0
157363,0
157364,0
157365,0
157367,0
157373,0
157376,0
157379,0
157380,0
157382,1
157383,0
157385,0
157386,0
157388,0
157389,0
157390,0
157391,0
157392,0
157394,0
157396,0
157397,0
157398,0
157400,0
157402,0
157403,0
157404,0
157405,0
157406,0
157407,0
157408,0
157409,0
157410,0
157411,0
157412,0
157415,0
157417,0
157418,0
157419,0
157420,0
157421,0
157422,0
157423,0
157424,0
157425,0
157428,0
157429,0
157431,0
157432,0
157433,0
157434,0
157435,0
157436,0
157441,0
157442,0
157446,0
157449,0
157453,0
157454,0
157455,0
157456,0
157458,0
157459,0
157460,1
157464,0
157465,0
157466,0
157467,0
157472,0
157475,0
157476,0
157477,0
157478,0
157479,0
157483,0
157484,0
157485,0
157487,0
157488,0
157489,0
157491,0
157493,0
157494,0
157495,0
157496,0
157499,0
157501,0
157502,0
157503,0
157504,0
157505,0
157508,0
157509,0
157511,0
157514,0
157515,0
157516,0
157517,0
157518,0
157522,0
157526,0
157529,0
157531,0
157532,0
157533,0
157535,0
157536,0
157538,0
157542,0
157546,0
157547,0
157548,0
157549,0
157551,0
157552,0
157553,0
157554,0
157557,0
157559,0
157562,0
157565,0
157568,0
157569,0
157571,0
157572,0
157573,0
157574,0
157579,0
157583,0
157587,0
157588,0
157589,0
157591,0
157592,0
157594,0
157597,0
157598,0
157600,0
157601,0
157602,0
157603,0
157604,0
157606,0
157609,0
157610,0
157611,0
157618,0
157622,0
157623,0
157626,0
157627,0
157628,0
157629,0
157630,0
157632,0
157633,0
157645,0
157648,0
157657,0
157658,0
157659,0
157660,0
157661,0
157663,0
157665,0
157667,0
157671,0
157672,0
157675,0
157676,0
157678,0
157681,0
157683,0
157692,0
157694,0
157698,0
157700,0
157703,0
157705,0
157708,0
157710,0
157712,0
157715,0
157717,0
157720,0
157723,0
157724,0
157725,0
157728,0
157730,0
157731,0
157738,0
157746,0
157747,0
157751,0
157753,0
157754,0
157755,0
157757,0
157766,0
157768,0
157769,0
157771,0
157772,0
157773,0
157775,0
157777,0
157778,0
157779,0
157780,0
157782,0
157784,0
157789,0
157790,0
157791,0
157792,0
157793,0
157794,0
157798,0
157800,0
157808,0
157811,0
157813,0
157815,0
157822,0
157823,0
157826,0
157827,0
157829,0
157833,0
157834,0
157836,0
157838,0
157839,0
157843,0
157844,0
157849,0
157850,0
157852,0
157853,0
157856,0
157858,0
157859,0
157860,0
157861,0
157862,0
157864,0
157865,0
157866,0
157868,0
157870,0
157871,0
157874,0
157875,0
157876,0
157882,0
157883,0
157886,0
157888,0
157893,0
157894,0
157899,0
157900,1
157904,0
157905,0
157906,0
157907,0
157908,0
157910,0
157911,0
157912,0
157913,0
157915,0
157918,0
157920,0
157921,0
157922,0
157924,0
157925,0
157926,0
157930,0
157934,0
157939,0
157940,0
157942,0
157946,0
157949,0
157950,0
157959,0
157960,0
157964,0
157965,0
157966,0
157968,0
157970,0
157971,0
157973,0
157976,0
157980,0
157983,0
157986,0
157992,0
157994,0
157997,0
157998,0
158003,0
158005,0
158006,0
158008,0
158010,0
158016,0
158018,0
158019,0
158022,0
158023,1
158024,0
158028,0
158029,0
158030,0
158031,0
158032,0
158034,0
158038,0
158041,0
158043,0
158049,0
158050,0
158052,0
158053,0
158054,0
158056,0
158058,0
158066,0
158068,0
158069,0
158070,0
158071,0
158072,0
158074,0
158075,0
158078,0
158079,0
158080,0
158081,0
158082,0
158083,0
158084,0
158087,0
158090,0
158092,0
158094,0
158095,0
158096,0
158100,0
158102,0
158105,0
158106,0
158108,0
158110,0
158115,0
158117,0
158120,0
158121,0
158125,0
158126,0
158127,0
158129,0
158131,0
158132,0
158133,0
158134,0
158137,0
158138,0
158140,0
158141,0
158142,0
158143,0
158146,0
158147,0
158149,0
158153,0
158158,0
158164,0
158165,0
158166,0
158173,0
158174,0
158175,0
158177,0
158178,0
158185,0
158186,0
158187,0
158190,0
158192,0
158196,0
158197,0
158198,0
158200,0
158201,0
158205,0
158207,0
158208,0
158212,0
158213,0
158214,0
158215,0
158216,0
158221,0
158222,0
158228,0
158232,0
158233,0
158238,0
158241,0
158242,0
158243,0
158244,0
158245,0
158247,0
158249,0
158251,0
158256,0
158258,0
158261,0
158262,0
158263,0
158265,0
158267,0
158268,0
158269,0
158270,0
158272,0
158273,0
158275,0
158276,0
158277,0
158278,0
158280,0
158281,0
158283,0
158284,0
158288,0
158289,0
158290,0
158294,0
158295,0
158296,0
158297,0
158300,0
158301,0
158302,0
158305,0
158306,0
158307,0
158308,0
158310,0
158311,0
158312,0
158313,0
158318,0
158319,0
158321,0
158323,0
158324,0
158326,0
158327,0
158328,0
158330,0
158332,0
158333,0
158336,0
158338,0
158340,0
158341,0
158343,0
158344,0
158347,0
158348,0
158349,0
158357,0
158362,0
158363,0
158364,0
158366,0
158370,0
158371,0
158372,0
158373,0
158374,0
158377,0
158378,0
158380,0
158381,0
158390,0
158391,0
158397,0
158398,0
158402,0
158405,0
158406,0
158407,0
158408,0
158409,0
158410,0
158412,0
158414,0
158416,0
158418,0
158420,0
158422,0
158423,0
158448,0
158449,0
158452,0
158457,0
158458,0
158461,0
158462,0
158463,0
158468,0
158470,1
158474,0
158475,0
158478,0
158481,0
158482,0
158483,0
158487,0
158489,0
158491,0
158493,0
158494,0
158495,0
158497,0
158498,0
158508,0
158509,0
158511,0
158514,0
158515,0
158518,0
158519,0
158521,0
158525,0
158528,0
158529,0
158533,0
158535,1
158536,0
158537,0
158540,0
158541,0
158563,0
158566,0
158570,0
158571,0
158573,0
158577,0
158583,0
158587,0
158588,0
158589,0
158590,0
158592,0
158596,0
158597,0
158598,0
158601,0
158603,0
158607,0
158608,0
158609,0
158613,0
158614,0
158618,1
158620,0
158629,0
158630,0
158631,0
158632,0
158634,0
158636,0
158643,0
158644,0
158645,0
158646,0
158650,0
158652,0
158654,0
158659,0
158668,0
158671,0
158672,0
158674,1
158682,0
158684,0
158686,1
158687,0
158689,0
158693,0
158694,0
158695,0
158696,0
158700,0
158704,0
158708,0
158710,0
158712,0
158713,0
158716,0
158719,0
158720,0
158722,0
158724,0
158727,0
158730,0
158732,0
158733,0
158735,0
158740,0
158745,0
158748,0
158749,0
158750,0
158752,0
158753,0
158755,0
158756,0
158759,0
158760,0
158764,0
158765,0
158768,0
158770,0
158775,0
158781,0
158782,0
158783,0
158784,0
158789,0
158795,0
158797,0
158798,0
158799,0
158801,0
158802,0
158803,0
158805,0
158812,0
158817,0
158822,0
158823,0
158829,0
158831,0
158835,0
158837,0
158839,0
158845,0
158848,0
158849,0
158851,0
158853,0
158854,0
158857,0
158858,0
158863,0
158864,0
158866,0
158867,0
158869,0
158873,0
158876,0
158877,0
158882,0
158886,0
158890,0
158891,0
158898,0
158899,0
158905,0
158909,0
158910,0
158915,0
158921,0
158927,0
158928,0
158929,0
158935,0
158936,0
158939,0
158941,0
158945,0
158947,0
158949,0
158950,0
158954,0
158959,0
158960,0
158965,0
158967,0
158972,0
158973,0
158974,0
158975,0
158978,0
158979,0
158980,0
158981,0
158987,0
158988,0
158991,0
158992,0
158994,0
158999,0
159000,0
159003,0
159004,0
159009,0
159012,0
159013,0
159014,0
159015,0
159018,0
159020,0
159021,0
159025,0
159026,0
159027,0
159029,0
159030,0
159031,0
159032,0
159035,0
159038,0
159042,0
159043,0
159050,0
159051,0
159052,0
159055,0
159060,0
159061,0
159063,0
159064,0
159065,0
159069,0
159070,0
159072,0
159073,0
159079,1
159082,0
159083,0
159085,0
159087,0
159091,0
159093,0
159099,0
159100,0
159101,0
159102,0
159108,0
159109,0
159111,0
159113,0
159114,1
159116,0
159118,1
159123,0
159126,0
159127,0
159130,0
159131,0
159132,0
159134,0
159139,0
159146,0
159156,0
159158,0
159159,0
159162,0
159164,0
159165,0
159167,0
159168,0
159170,0
159172,0
159177,0
159179,0
159180,0
159182,0
159183,0
159184,0
159185,0
159188,0
159189,0
159191,0
159192,0
159193,0
159194,0
159196,0
159198,0
159201,0
159202,0
159207,0
159212,0
159215,0
159216,0
159217,0
159223,0
159224,0
159225,0
159227,0
159236,0
159237,0
159238,0
159240,0
159242,0
159245,0
159248,0
159249,0
159250,0
159251,0
159254,0
159255,0
159256,0
159257,0
159260,0
159261,0
159263,0
159264,0
159265,0
159268,0
159270,0
159279,0
159282,0
159286,0
159290,0
159292,0
159293,0
159294,0
159296,0
159297,0
159298,0
159299,0
159301,0
159304,0
159305,0
159306,0
159308,0
159312,0
159313,0
159314,0
159316,0
159321,0
159324,0
159326,0
159328,0
159331,0
159334,0
159338,0
159339,0
159343,0
159345,0
159349,0
159351,0
159355,0
159359,0
159361,0
159362,0
159366,0
159367,0
159368,0
159370,0
159373,0
159377,0
159380,0
159381,0
159382,0
159385,0
159386,0
159388,0
159389,0
159390,0
159391,0
159393,0
159395,0
159398,0
159400,0
159401,0
159402,0
159403,0
159404,0
159405,0
159408,0
159409,0
159411,0
159415,0
159416,0
159417,0
159418,0
159419,0
159420,0
159424,0
159434,0
159436,0
159437,0
159443,0
159450,0
159452,0
159455,0
159458,0
159459,0
159463,0
159464,0
159465,0
159471,0
159472,0
159473,0
159474,0
159478,0
159482,0
159484,0
159486,0
159487,0
159488,0
159493,0
159499,0
159500,0
159503,0
159504,0
159506,0
159508,0
159511,0
159513,0
159515,0
159517,0
159518,0
159519,0
159520,0
159522,0
159523,0
159526,0
159529,0
159533,0
159535,0
159536,0
159537,0
159541,0
159544,0
159545,0
159550,0
159552,0
159553,0
159557,0
159559,0
159560,0
159561,0
159563,0
159564,0
159567,0
159568,0
159573,0
159574,0
159576,0
159581,0
159583,0
159585,0
159588,0
159589,0
159594,0
159603,0
159605,0
159606,0
159608,0
159611,0
159614,0
159616,0
159637,0
159638,0
159639,0
159640,0
159641,0
159642,0
159645,0
159646,0
159649,0
159652,0
159654,0
159658,0
159661,0
159662,0
159663,0
159664,0
159665,0
159667,0
159670,0
159675,0
159677,0
159679,0
159681,0
159682,0
159683,0
159684,0
159685,0
159688,0
159689,0
159690,0
159691,0
159692,0
159695,0
159696,0
159698,0
159699,0
159700,0
159702,0
159703,0
159705,0
159707,0
159708,0
159709,0
159710,0
159711,0
159719,0
159720,0
159723,0
159731,0
159732,0
159737,0
159738,0
159741,0
159742,0
159745,0
159746,0
159747,0
159752,0
159759,0
159760,0
159764,0
159766,0
159767,0
159768,0
159769,0
159771,0
159774,0
159781,0
159785,0
159786,0
159788,0
159792,0
159794,0
159797,0
159798,0
159799,0
159800,0
159804,0
159806,0
159807,0
159809,0
159812,0
159813,0
159814,0
159815,0
159817,0
159818,0
159820,0
159822,0
159827,0
159828,0
159829,0
159833,0
159834,0
159836,0
159838,0
159839,0
159840,0
159841,0
159843,0
159844,0
159846,0
159847,0
159848,0
159850,0
159852,0
159855,0
159857,0
159858,0
159862,0
159864,0
159866,0
159867,0
159868,0
159870,0
159871,0
159873,0
159874,0
159875,0
159876,0
159877,0
159878,0
159879,0
159880,0
159882,0
159883,0
159888,0
159889,0
159890,0
159891,0
159892,0
159893,0
159894,0
159895,0
159898,0
159904,0
159906,0
159908,0
159909,0
159910,0
159911,0
159914,0
159917,0
159918,0
159923,0
159924,0
159926,0
159932,0
159934,0
159936,0
159937,0
159938,0
159941,0
159942,0
159943,0
159944,0
159947,0
159951,0
159952,0
159953,0
159955,0
159956,0
159957,0
159958,0
159959,0
159961,0
159962,0
159963,0
159965,0
159966,0
159967,0
159969,0
159970,0
159971,0
159975,0
159981,0
159983,0
159987,0
159988,0
159989,0
159991,0
159994,0
159998,0
159999,0
160000,0
160002,0
160004,0
160005,0
160006,0
160009,0
160010,0
160012,0
160013,0
160014,0
160016,0
160017,0
160018,0
160019,0
160020,0
160021,0
160023,0
160026,0
160031,0
160033,0
160034,0
160035,0
160036,0
160039,0
160042,0
160043,0
160044,0
160045,0
160047,0
160051,0
160052,0
160054,0
160056,0
160057,0
160060,0
160063,0
160065,0
160066,0
160068,0
160069,0
160070,0
160072,0
160075,0
160077,0
160079,0
160080,0
160081,0
160083,0
160084,0
160087,0
160088,0
160089,0
160090,0
160092,0
160093,0
160094,0
160095,0
160097,0
160100,0
160101,0
160102,0
160103,0
160105,0
160106,0
160107,0
160108,0
160109,0
160110,0
160112,0
160113,0
160114,0
160115,0
160116,0
160117,0
160118,0
160122,0
160123,0
160128,0
160129,0
160130,0
160133,0
160134,1
160138,0
160139,0
160141,0
160144,0
160145,0
160147,0
160148,0
160150,0
160153,0
160155,0
160157,0
160159,0
160160,0
160162,0
160167,0
160168,0
160169,1
160171,0
160172,0
160173,0
160174,0
160177,0
160178,0
160179,0
160180,0
160182,0
160185,0
160186,0
160187,0
160188,0
160189,0
160192,0
160193,0
160195,0
160196,0
160197,0
160199,0
160205,0
160208,0
160211,0
160212,0
160213,0
160214,0
160215,0
160221,0
160222,0
160223,0
160224,0
160225,0
160228,0
160229,0
160230,0
160231,0
160232,0
160233,0
160235,0
160237,0
160238,0
160239,0
160240,0
160241,0
160242,0
160243,0
160244,0
160245,0
160247,0
160249,0
160255,0
160256,0
160257,0
160258,0
160259,0
160261,0
160262,0
160264,0
160265,0
160266,0
160267,0
160268,0
160269,0
160272,0
160274,0
160276,0
160278,0
160280,0
160281,0
160282,0
160284,0
160285,0
160286,0
160287,0
160288,0
160292,0
160294,0
160297,0
160299,0
160300,0
160304,0
160308,0
160309,0
160311,0
160313,0
160315,0
160318,0
160319,0
160321,0
160323,0
160326,0
160327,0
160328,0
160330,0
160331,0
160333,0
160334,0
160337,0
160338,0
160339,0
160340,0
160343,0
160344,0
160345,0
160346,0
160348,0
160349,0
160350,0
160351,0
160352,0
160354,0
160356,0
160359,0
160360,0
160362,0
160363,0
160364,0
160365,0
160366,0
160367,0
160368,0
160371,0
160373,0
160374,0
160375,0
160376,0
160377,0
160379,0
160381,0
160383,0
160384,0
160386,0
160387,0
160388,0
160389,0
160390,0
160391,0
160394,0
160395,0
160396,0
160398,0
160399,0
160400,0
160403,0
160404,0
160406,0
160407,0
160408,0
160409,0
160412,0
160413,0
160414,0
160415,0
160418,0
160419,0
160420,0
160423,0
160424,0
160425,0
160426,0
160430,0
160431,0
160432,0
160433,0
160434,0
160435,0
160437,0
160438,0
160440,0
160448,0
160449,0
160452,0
160458,0
160460,0
160461,0
160462,0
160463,0
160464,0
160466,0
160468,0
160469,0
160470,0
160473,0
160474,0
160483,0
160484,0
160486,0
160489,0
160490,0
160491,0
160492,0
160495,0
160496,0
160498,0
160501,0
160503,0
160505,0
160509,0
160510,0
160515,0
160517,0
160521,0
160522,0
160523,0
160525,0
160527,0
160530,0
160531,0
160535,0
160536,0
160537,0
160538,0
160539,0
160540,0
160544,0
160547,0
160548,0
160550,0
160551,0
160552,0
160554,0
160555,0
160558,0
160559,0
160560,0
160561,0
160562,0
160563,0
160568,0
160569,0
160571,0
160573,0
160574,0
160577,0
160578,0
160580,0
160581,0
160582,0
160583,0
160585,0
160586,0
160587,0
160588,0
160589,0
160592,0
160593,0
160595,0
160597,0
160598,0
160600,0
160601,0
160602,0
160606,0
160608,0
160609,0
160610,0
160611,0
160612,0
160613,0
160614,0
160615,0
160617,0
160619,0
160622,0
160623,0
160624,0
160625,0
160626,0
160627,0
160630,0
160631,0
160632,0
160633,0
160634,0
160635,0
160639,0
160648,0
160649,0
160650,0
160651,0
160652,0
160653,0
160655,0
160656,0
160657,0
160658,0
160659,0
160662,0
160663,0
160664,0
160665,0
160667,0
160668,0
160669,0
160672,0
160673,0
160674,0
160675,0
160676,0
160677,0
160679,0
160680,0
160681,0
160682,0
160683,0
160685,0
160689,0
160690,0
160692,0
160693,0
160694,0
160695,0
160696,0
160697,0
160698,0
160700,0
160701,0
160704,0
160706,0
160711,0
160713,0
160714,0
160715,0
160716,0
160717,0
160718,0
160720,0
160721,0
160722,0
160723,0
160724,0
160725,0
160728,0
160729,0
160732,0
160733,0
160734,0
160737,0
160738,0
160739,0
160741,0
160743,0
160745,0
160746,0
160747,0
160749,0
160750,0
160751,0
160753,0
160754,0
160756,0
160759,0
160760,0
160761,0
160762,0
160764,0
160765,0
160766,0
160767,0
160768,0
160769,0
160771,0
160774,0
160775,0
160776,0
160778,0
160782,0
160783,0
160788,0
160789,0
160790,0
160791,0
160792,0
160794,0
160795,0
160796,0
160797,0
160798,0
160799,0
160800,0
160801,0
160802,0
160803,0
160804,0
160805,0
160806,0
160807,0
160808,0
160809,0
160812,0
160814,0
160815,0
160816,0
160817,0
160819,0
160821,0
160822,0
160823,0
160825,0
160826,0
160828,0
160829,0
160830,0
160831,0
160833,0
160834,0
160837,0
160838,0
160839,0
160840,0
160841,0
160842,0
160843,0
160844,0
160847,0
160848,0
160850,0
160851,0
160852,0
160854,0
160855,0
160859,0
160860,0
160862,0
160863,0
160864,0
160866,0
160872,0
160876,0
160877,0
160878,0
160880,0
160881,0
160882,0
160884,0
160885,0
160886,0
160887,0
160888,0
160890,0
160891,0
160892,0
160894,0
160895,0
160896,0
160899,0
160900,0
160901,0
160904,0
160906,0
160907,0
160909,0
160912,0
160913,0
160914,0
160917,0
160920,0
160921,0
160922,0
160923,0
160924,0
160925,0
160926,0
160927,0
160930,0
160932,0
160933,0
160935,0
160936,0
160937,0
160939,0
160940,0
160941,0
160942,0
160945,0
160950,0
160956,0
160957,0
160958,0
160961,0
160962,0
160963,0
160964,0
160966,0
160967,0
160971,0
160972,0
160975,0
160976,0
160979,0
160980,0
160983,0
160989,0
160990,0
160993,0
160994,0
160995,0
160997,0
160999,0
161000,0
161003,0
161004,0
161005,0
161007,0
161008,0
161009,0
161012,0
161015,0
161017,0
161018,0
161019,0
161020,0
161025,0
161027,0
161029,0
161031,0
161032,0
161033,0
161034,0
161035,0
161036,0
161038,0
161039,0
161041,0
161042,0
161045,0
161048,0
161052,0
161053,0
161054,0
161055,0
161059,0
161061,0
161062,0
161065,0
161066,0
161067,0
161068,0
161071,0
161074,0
161078,0
161079,0
161081,0
161083,0
161087,0
161088,0
161091,0
161092,0
161095,0
161096,0
161097,0
161098,0
161099,0
161103,0
161105,0
161107,0
161108,0
161109,0
161110,0
161112,0
161115,0
161116,0
161117,0
161118,0
161119,0
161122,0
161124,0
161126,0
161127,0
161129,0
161130,0
161131,0
161132,0
161133,0
161134,0
161135,0
161136,0
161141,0
161142,0
161143,0
161144,0
161145,0
161146,0
161147,0
161149,0
161150,0
161151,0
161152,0
161153,0
161154,0
161156,0
161157,0
161158,0
161160,0
161161,0
161163,0
161164,0
161166,0
161167,0
161168,0
161169,0
161172,0
161174,0
161175,0
161176,0
161177,0
161178,0
161179,0
161180,0
161181,0
161183,0
161184,0
161185,0
161186,0
161187,0
161188,0
161189,0
161190,0
161191,0
161192,0
161194,0
161199,0
161201,0
161202,0
161203,0
161204,0
161205,0
161206,0
161213,0
161215,0
161218,0
161219,0
161220,0
161221,0
161225,0
161227,0
161228,0
161230,0
161231,0
161233,0
161234,0
161235,0
161236,0
161237,0
161238,0
161240,0
161241,0
161242,0
161243,0
161248,0
161249,0
161250,0
161251,0
161252,0
161257,0
161258,0
161260,0
161261,0
161262,0
161263,0
161264,0
161265,0
161266,0
161268,0
161269,0
161271,0
161274,0
161275,0
161278,0
161280,0
161281,0
161282,0
161283,0
161286,0
161287,0
161288,0
161292,0
161293,0
161294,0
161295,0
161296,0
161298,0
161305,0
161307,0
161309,0
161311,0
161314,0
161316,0
161318,0
161321,0
161322,0
161323,0
161324,0
161325,0
161326,0
161327,0
161329,0
161331,0
161332,0
161333,0
161337,0
161339,0
161344,0
161345,0
161347,0
161350,0
161352,0
161355,0
161357,0
161360,0
161361,0
161363,0
161364,0
161365,0
161371,0
161372,0
161373,0
161374,0
161375,0
161376,0
161379,0
161384,0
161385,0
161386,0
161389,0
161391,0
161394,0
161395,0
161397,0
161398,0
161399,0
161403,0
161406,0
161407,0
161410,0
161412,0
161413,0
161415,0
161416,0
161417,0
161418,0
161420,0
161422,0
161424,0
161425,0
161426,0
161427,0
161428,0
161429,0
161430,0
161432,0
161433,0
161434,0
161435,0
161437,0
161438,0
161439,0
161441,0
161443,0
161445,0
161446,0
161447,0
161448,0
161450,0
161451,0
161452,0
161453,0
161454,0
161455,0
161457,0
161460,0
161462,0
161464,0
161466,0
161467,0
161468,0
161469,0
161470,0
161471,0
161472,0
161473,0
161474,0
161475,0
161477,0
161478,0
161479,0
161481,0
161483,0
161484,0
161485,0
161486,0
161487,0
161488,0
161490,0
161491,0
161493,0
161495,0
161496,0
161498,0
161499,0
161502,0
161503,0
161504,0
161506,0
161509,0
161512,0
161513,0
161514,0
161515,0
161520,0
161522,0
161526,0
161527,0
161528,0
161531,0
161532,0
161533,0
161534,0
161535,0
161537,0
161538,0
161539,0
161540,0
161541,0
161543,0
161544,0
161546,0
161547,0
161548,0
161549,0
161550,0
161551,0
161552,0
161553,0
161556,0
161558,0
161559,0
161561,0
161562,0
161564,0
161565,0
161566,0
161567,0
161568,0
161569,0
161570,0
161571,0
161573,0
161574,0
161575,0
161576,0
161579,0
161581,0
161582,0
161583,0
161587,0
161589,0
161590,0
161591,0
161592,0
161593,0
161594,0
161595,0
161597,0
161598,0
161600,0
161602,0
161603,0
161605,0
161606,0
161607,0
161608,0
161609,0
161610,0
161617,0
161618,0
161619,0
161620,0
161623,0
161624,0
161626,0
161627,0
161628,0
161631,0
161632,0
161633,0
161634,0
161638,0
161640,0
161641,0
161643,0
161644,0
161647,0
161648,0
161652,0
161653,0
161656,0
161657,0
161659,0
161661,0
161662,0
161664,0
161665,0
161666,0
161668,0
161669,0
161670,0
161671,0
161673,0
161674,0
161676,0
161677,0
161678,0
161680,0
161683,0
161684,0
161685,0
161686,0
161687,0
161688,0
161689,0
161692,0
161694,0
161697,0
161698,0
161700,0
161702,0
161703,0
161705,0
161706,0
161708,0
161709,0
161711,0
161712,0
161719,0
161720,0
161722,0
161723,0
161725,0
161726,0
161728,0
161731,0
161732,0
161734,0
161735,1
161736,0
161737,0
161739,0
161741,0
161745,0
161746,0
161747,0
161749,0
161750,0
161753,0
161754,0
161756,0
161760,0
161762,0
161766,0
161768,0
161770,0
161771,0
161772,0
161774,0
161776,0
161780,0
161781,0
161782,0
161784,0
161788,0
161789,0
161792,0
161794,0
161796,0
161798,0
161800,0
161801,0
161802,0
161803,0
161804,0
161805,0
161806,0
161807,0
161809,0
161812,0
161813,0
161814,0
161816,0
161817,0
161818,0
161819,0
161821,0
161822,0
161823,0
161824,0
161825,0
161827,0
161828,0
161829,0
161830,0
161831,0
161832,0
161833,0
161834,0
161835,0
161836,0
161838,0
161842,0
161845,0
161847,0
161848,0
161852,0
161853,0
161855,0
161857,0
161859,0
161861,0
161862,0
161863,0
161864,0
161872,0
161873,0
161876,0
161877,0
161878,0
161879,0
161880,0
161881,0
161882,0
161884,0
161885,0
161886,0
161887,0
161888,0
161890,0
161891,0
161892,0
161894,0
161895,0
161896,0
161898,0
161899,0
161900,0
161901,0
161903,0
161904,0
161906,0
161907,0
161910,0
161911,0
